Row.names	RNAINO_R1.x	RNAINO_R2.x	RNAINO_R3.x	RNAINO_R4.x	RNAINO_R5.x	RNAISO_R1.x	RNAINO_R1.y	RNAINO_R2.y	RNAINO_R3.y	RNAINO_R4.y	RNAINO_R5.y	RNAISO_R1.y	logFC	logCPM	PValue	FDR
transcript:CTRG_05378-t43_1	824	815	692	1014	953	515	80.27600136	83.07218259	83.16119247	57.58851992	62.26314443	35.14687572	-9.48E-01	6.12E+00	2.00E-01	5.34E-01
transcript:CTRG_05379-t43_1	2	3	2	7	30	48	0.194844664	0.305787175	0.240350267	0.397553885	1.96001504	3.27582531	2.72E+00	2.87E-01	3.20E-03	7.63E-02
transcript:CTRG_05380-t43_1	85	99	82	374	575	319	8.280898199	10.09097678	9.854360957	21.24073614	37.56695493	21.77058904	6.54E-01	4.09E+00	2.74E-01	6.09E-01
transcript:CTRG_05381-t43_1	24	17	18	52	83	30	2.338135962	1.732793993	2.163152405	2.953257432	5.422708277	2.047390819	-2.59E-01	1.48E+00	8.32E-01	9.46E-01
transcript:CTRG_05382-t43_1	789	846	638	2146	1902	1742	76.86621975	86.2319834	76.67173525	121.8786625	124.2649535	118.8851602	5.02E-01	6.64E+00	1.86E-01	5.20E-01
transcript:CTRG_05383-t43_1	21	7	16	144	149	92	2.045868967	0.713503409	1.922802138	8.178251349	9.734741365	6.278665178	8.57E-01	2.19E+00	3.36E-01	6.62E-01
transcript:CTRG_05384-t43_1	102	100	88	379	344	148	9.937077839	10.19290584	10.57541176	21.5247032	22.47483912	10.10046137	-3.07E-01	3.76E+00	6.45E-01	8.52E-01
transcript:CTRG_05385-t43_1	2194	1938	1623	3489	3152	1737	213.7445959	197.5385152	195.0442419	198.152215	205.9322469	118.5439284	-6.21E-01	7.58E+00	3.02E-01	6.38E-01
transcript:CTRG_05386-t43_1	156	187	203	247	341	83	15.19788375	19.06073392	24.39555213	14.0279728	22.27883762	5.664447932	-1.58E+00	4.08E+00	2.71E-02	2.25E-01
transcript:CTRG_05387-t43_1	134	176	164	436	680	425	13.05459245	17.93951428	19.70872191	24.7619277	44.42700757	29.00470327	5.49E-01	4.58E+00	2.35E-01	5.72E-01
transcript:CTRG_05388-t43_1	0	0	0	33	55	11	0	0	0	1.874182601	3.593360906	0.750709967	1.44E-03	8.41E-02	1.00E+00	1.00E+00
transcript:CTRG_05389-t43_1	145	140	186	329	538	216	14.1262381	14.27006818	22.35257485	18.6850326	35.14960305	14.7412139	-2.62E-01	4.27E+00	6.83E-01	8.76E-01
transcript:CTRG_05390-t43_1	4	7	28	42	90	17	0.389689327	0.713503409	3.364903742	2.38532331	5.88004512	1.160188131	-7.79E-01	1.15E+00	7.08E-01	8.91E-01
transcript:CTRG_05391-t43_1	96	77	89	323	382	144	9.352543848	7.848537496	10.69558689	18.34427212	24.95752484	9.82747593	-2.55E-01	3.68E+00	7.36E-01	9.09E-01
transcript:CTRG_05392-t43_1	243	278	231	496	403	333	23.67362662	28.33627823	27.76045587	28.16953242	26.32953537	22.72603809	-8.24E-02	4.74E+00	9.31E-01	9.87E-01
transcript:CTRG_05393-t43_1	230	232	282	479	545	476	22.4071363	23.64754155	33.88938768	27.20404442	35.60693989	32.48526766	3.78E-01	4.87E+00	3.63E-01	6.82E-01
transcript:CTRG_05394-t43_1	85	84	77	297	325	461	8.280898199	8.562040905	9.253485289	16.86764341	21.23349627	31.46157225	1.56E+00	3.99E+00	6.70E-04	2.89E-02
transcript:CTRG_05395-t43_1	29	13	22	87	138	30	2.825247621	1.325077759	2.64385294	4.941026857	9.016069183	2.047390819	-7.00E-01	1.85E+00	5.44E-01	7.99E-01
transcript:CTRG_05396-t43_1	23	28	32	80	121	47	2.24071363	2.854013635	3.845604276	4.543472972	7.905393994	3.207578949	-1.44E-01	2.01E+00	9.13E-01	9.81E-01
transcript:CTRG_05397-t43_1	5597	5296	3876	10963	10822	6238	545.2727908	539.8162933	465.7988179	622.6261774	707.0427587	425.7207976	-2.52E-01	9.10E+00	7.28E-01	9.03E-01
transcript:CTRG_05398-t43_1	35	45	34	74	139	38	3.409781611	4.586807628	4.085954543	4.202712499	9.081403018	2.593361704	-7.25E-01	2.20E+00	3.29E-01	6.58E-01
transcript:CTRG_05399-t43_1	272	297	303	563	736	344	26.49887424	30.27293034	36.41306549	31.97469104	48.08570231	23.47674806	-3.58E-01	5.02E+00	4.57E-01	7.43E-01
transcript:CTRG_05400-t43_1	67	44	66	240	354	83	6.527296227	4.484878569	7.931558819	13.63041892	23.12817747	5.664447932	-6.55E-01	3.24E+00	4.70E-01	7.53E-01
transcript:CTRG_05401-t43_1	12	9	20	29	87	73	1.169067981	0.917361526	2.403502673	1.647008952	5.684043616	4.981984326	1.39E+00	1.50E+00	6.72E-02	3.37E-01
transcript:CTRG_05402-t43_1	2	5	8	23	100	110	0.194844664	0.509645292	0.961401069	1.306248479	6.533383466	7.507099669	2.43E+00	1.51E+00	2.66E-02	2.23E-01
transcript:CTRG_05403-t43_1	242	196	115	1114	937	588	23.57620428	19.97809545	13.82014037	63.26786113	61.21780308	40.12886005	4.51E-01	5.12E+00	4.49E-01	7.39E-01
transcript:CTRG_05404-t43_1	1437	1390	1696	1436	1516	561	139.9958907	141.6813912	203.8170266	81.55533984	99.04609335	38.28620831	-1.71E+00	6.94E+00	7.11E-02	3.48E-01
transcript:CTRG_05405-t43_1	158	136	142	400	534	440	15.39272842	13.86235194	17.06486897	22.71736486	34.88826771	30.02839868	7.82E-01	4.45E+00	6.49E-02	3.32E-01
transcript:CTRG_05406-t43_1	1484	1731	1757	1618	1951	2268	144.5747403	176.4392001	211.1477098	91.89174085	127.4663114	154.7827459	1.47E-01	7.31E+00	7.54E-01	9.16E-01
transcript:CTRG_05407-t43_1	1892	2071	2206	2562	2810	1244	184.3230517	211.0950799	265.1063448	145.5047219	183.5880754	84.89847262	-1.10E+00	7.52E+00	1.43E-01	4.66E-01
transcript:CTRG_05408-t43_1	2032	1861	1668	3153	2734	2419	197.9621781	189.6899777	200.4521229	179.0696285	178.622704	165.0879464	-5.83E-02	7.57E+00	9.86E-01	1.00E+00
transcript:CTRG_05409-t43_1	289	271	204	785	724	327	28.15505388	27.62277482	24.51572726	44.58282853	47.3016963	22.31655992	-4.01E-01	4.98E+00	4.05E-01	7.10E-01
transcript:CTRG_05410-t43_1	1359	1328	1173	3187	3085	4131	132.3969488	135.3617895	140.9654317	181.0006045	201.5548799	281.9257157	1.03E+00	7.49E+00	8.23E-03	1.26E-01
transcript:CTRG_05411-t43_1	325	372	369	737	752	216	31.66225782	37.91760972	44.34462431	41.85674475	49.13104367	14.7412139	-1.29E+00	5.18E+00	8.13E-03	1.25E-01
transcript:CTRG_05412-t43_1	195	242	299	382	529	202	18.99735469	24.66683213	35.93236495	21.69508344	34.56159854	13.78576485	-7.93E-01	4.63E+00	2.05E-01	5.41E-01
transcript:CTRG_05413-t43_1	35	42	61	124	141	41	3.409781611	4.281020453	7.330683151	7.042383106	9.212070687	2.798100786	-9.17E-01	2.47E+00	2.09E-01	5.45E-01
transcript:CTRG_05414-t43_1	366	330	326	2747	2801	2580	35.65657342	33.63658927	39.17709356	156.0115032	183.0000709	176.0756104	1.35E+00	6.59E+00	6.53E-02	3.33E-01
transcript:CTRG_05415-t43_1	266	268	358	1955	1770	607	25.91434025	27.31698765	43.02269784	111.0311207	115.6408874	41.4255409	-3.00E-01	5.78E+00	7.81E-01	9.25E-01
transcript:CTRG_05416-t43_1	168	150	654	618	423	524	16.36695173	15.28935876	78.59453739	35.09832871	27.63621206	35.76109297	2.23E-01	5.14E+00	7.04E-01	8.89E-01
transcript:CTRG_05417-t43_1	1280	1258	892	2174	1738	2514	124.7005846	128.2267555	107.1962192	123.468878	113.5502046	171.5713506	6.65E-01	7.05E+00	1.65E-01	4.98E-01
transcript:CTRG_05418-t43_1	585	520	528	1044	1125	1181	56.99206407	53.00311037	63.45247055	59.29232228	73.50056399	80.5989519	5.74E-01	6.03E+00	1.62E-01	4.95E-01
transcript:CTRG_05419-t43_1	20391	17906	14431	8526	6250	6278	1986.538767	1825.14172	1734.247353	484.220632	408.3364666	428.450652	-1.59E+00	1.03E+01	3.59E-01	6.78E-01
transcript:CTRG_05420-t43_1	898	911	584	624	502	280	87.48525391	92.8573722	70.18227804	35.43908918	32.797585	19.10898098	-1.70E+00	5.93E+00	1.55E-01	4.85E-01
transcript:CTRG_05421-t43_1	10	17	16	288	227	83	0.974223318	1.732793993	1.922802138	16.3565027	14.83078047	5.664447932	9.56E-02	2.63E+00	7.82E-01	9.26E-01
transcript:CTRG_05422-t43_1	0	4	1	5	4	9	0	0.407716234	0.120175134	0.283967061	0.261335339	0.614217246	NA	NA	NA	NA
transcript:CTRG_05423-t43_1	7	12	44	1673	1600	190	0.681956322	1.223148701	5.28770588	95.01537852	104.5341355	12.96680852	-1.15E+00	4.87E+00	8.83E-01	9.69E-01
transcript:CTRG_05424-t43_1	742	687	570	1513	1177	697	72.28737016	70.02526312	68.49982617	85.92843258	76.8979234	47.56771336	-4.84E-01	6.14E+00	3.55E-01	6.75E-01
transcript:CTRG_05425-t43_1	1024	916	767	2618	2414	1264	99.76046771	93.36701749	92.17432749	148.685153	157.7158769	86.26339983	-2.38E-01	6.79E+00	6.20E-01	8.37E-01
transcript:CTRG_05426-t43_1	19	33	60	129	275	42	1.851024303	3.363658927	7.210508018	7.326350167	17.96680453	2.866347146	-1.04E+00	2.62E+00	4.02E-01	7.09E-01
transcript:CTRG_05427-t43_1	348	379	404	1136	1519	450	33.90297145	38.63111313	48.55075398	64.5173162	99.24209485	30.71086228	-6.21E-01	5.63E+00	2.33E-01	5.70E-01
transcript:CTRG_05428-t43_1	1578	1591	1471	10107	11707	4548	153.7324395	162.1691319	176.7776216	574.0110166	764.8632024	310.3844481	1.25E-01	8.33E+00	7.80E-01	9.25E-01
transcript:CTRG_05429-t43_1	1954	1832	1566	3267	2985	2749	190.3632362	186.734035	188.1942593	185.5440775	195.0214965	187.6092454	1.40E-01	7.59E+00	7.26E-01	9.03E-01
transcript:CTRG_05430-t43_1	24	38	47	157	236	102	2.338135962	3.873304219	5.64823128	8.916565707	15.41878498	6.961128784	2.77E-01	2.76E+00	6.47E-01	8.53E-01
transcript:CTRG_05431-t43_1	94	141	228	456	731	127	9.157699185	14.37199723	27.39993047	25.89779594	47.75903314	8.6672878	-1.22E+00	4.36E+00	1.29E-01	4.47E-01
transcript:CTRG_05432-t43_1	125	126	99	559	458	411	12.17779147	12.84306136	11.89733823	31.74751739	29.92289628	28.04925422	7.84E-01	4.35E+00	1.25E-01	4.40E-01
transcript:CTRG_05433-t43_1	89	100	85	205	149	61	8.670587526	10.19290584	10.21488636	11.64264949	9.734741365	4.163027998	-1.11E+00	3.21E+00	9.17E-02	3.85E-01
transcript:CTRG_05434-t43_1	186	150	127	393	375	315	18.12055371	15.28935876	15.26224197	22.31981097	24.500188	21.4976036	3.72E-01	4.29E+00	3.74E-01	6.88E-01
transcript:CTRG_05435-t43_1	26	42	38	315	282	235	2.532980626	4.281020453	4.566655078	17.88992483	18.42414137	16.03789475	1.12E+00	3.32E+00	1.60E-01	4.94E-01
transcript:CTRG_05436-t43_1	1199	1147	1044	2825	2459	1083	116.8093758	116.91263	125.4628395	160.4413893	160.6558994	73.91080856	-6.87E-01	6.95E+00	1.39E-01	4.62E-01
transcript:CTRG_05437-t43_1	68	104	113	294	513	248	6.624718559	10.60062207	13.5797901	16.69726317	33.51625718	16.92509744	3.71E-01	3.94E+00	4.97E-01	7.73E-01
transcript:CTRG_05438-t43_1	5686	5996	5332	10209	9776	16770	553.9433783	611.1666341	640.7738125	579.8039446	638.7035677	1144.491468	1.08E+00	9.48E+00	4.89E-02	2.92E-01
transcript:CTRG_05439-t43_1	112	134	100	189	161	118	10.91130116	13.65849382	12.01751336	10.7339549	10.51874738	8.053070554	-3.83E-01	3.51E+00	6.23E-01	8.38E-01
transcript:CTRG_05440-t43_1	27	26	20	169	158	177	2.630402957	2.650155518	2.403502673	9.598086653	10.32274588	12.07960583	1.46E+00	2.69E+00	4.09E-02	2.72E-01
transcript:CTRG_05441-t43_1	529	504	565	1140	1306	478	51.5364135	51.37224543	67.8989505	64.74448985	85.32598807	32.62176038	-7.73E-01	5.85E+00	9.73E-02	3.95E-01
transcript:CTRG_05442-t43_1	307	322	264	515	514	517	29.90865585	32.8211568	31.72623528	29.24860726	33.58159102	35.28336844	3.22E-01	5.04E+00	4.58E-01	7.43E-01
transcript:CTRG_05443-t43_1	0	11	15	62	108	51	0	1.121219642	1.802627004	3.521191553	7.056054143	3.480564392	7.84E-01	1.44E+00	4.63E-01	7.47E-01
transcript:CTRG_05444-t43_1	1107	1104	775	2278	1930	685	107.8465212	112.5296805	93.13572856	129.3753929	126.0943009	46.74875703	-1.11E+00	6.68E+00	3.10E-02	2.36E-01
transcript:CTRG_05445-t43_1	393	376	386	658	857	511	38.28697638	38.32532596	46.38760158	37.37006519	55.99109631	34.87389028	-1.28E-01	5.39E+00	8.35E-01	9.48E-01
transcript:CTRG_05446-t43_1	193	215	316	1088	1504	1403	18.80251003	21.91474755	37.97534223	61.79123241	98.26208733	95.74964396	1.34E+00	5.72E+00	2.51E-02	2.17E-01
transcript:CTRG_05447-t43_1	1035	965	2393	4143	3830	6120	100.8321134	98.36154135	287.5790948	235.2951065	250.2285868	417.667727	1.34E+00	7.85E+00	2.12E-02	2.02E-01
transcript:CTRG_05448-t43_1	4	15	10	101	100	39	0.389689327	1.528935876	1.201751336	5.736134627	6.533383466	2.661608064	1.74E-01	1.52E+00	7.58E-01	9.17E-01
transcript:CTRG_05449-t43_1	19	10	20	59	77	77	1.851024303	1.019290584	2.403502673	3.350811317	5.030705269	5.254969768	1.22E+00	1.68E+00	5.84E-02	3.23E-01
transcript:CTRG_05450-t43_1	1301	1422	1377	1896	2509	1353	126.7464536	144.943121	165.481159	107.6803094	163.9225912	92.33732593	-4.64E-01	7.08E+00	4.61E-01	7.45E-01
transcript:CTRG_05451-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_05452-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_05453-t43_1	234	210	185	329	434	136	22.79682563	21.40510226	22.23239972	18.6850326	28.35488424	9.281505045	-1.12E+00	4.36E+00	6.20E-02	3.28E-01
transcript:CTRG_05454-t43_1	223	247	263	700	753	392	21.72517998	25.17647742	31.60606014	39.7553885	49.1963775	26.75257337	-8.57E-02	4.97E+00	8.94E-01	9.72E-01
transcript:CTRG_05455-t43_1	1	1	0	3	9	2	0.097422332	0.101929058	0	0.170380236	0.588004512	0.136492721	NA	NA	NA	NA
transcript:CTRG_05456-t43_1	13951	12982	10387	1130	872	504	1359.13895	1323.243036	1248.259113	64.17655572	56.97110382	34.39616576	-4.61E+00	9.61E+00	1.42E-01	4.64E-01
transcript:CTRG_05457-t43_1	29	35	30	99	173	38	2.825247621	3.567517044	3.605254009	5.622547802	11.3027534	2.593361704	-7.55E-01	2.22E+00	3.77E-01	6.89E-01
transcript:CTRG_05458-t43_1	518	551	596	158	187	141	50.46476785	56.16291118	71.62437964	8.973359119	12.21742708	9.622736848	-2.04E+00	5.27E+00	2.63E-01	5.97E-01
transcript:CTRG_05459-t43_1	1193	1265	1306	2077	2375	1804	116.2248418	128.9402589	156.9487245	117.959917	155.1678573	123.1164346	3.23E-02	7.07E+00	8.89E-01	9.71E-01
transcript:CTRG_05460-t43_1	2875	2992	3241	4618	6501	6597	280.0892038	304.9717427	389.4876081	262.2719773	424.7352591	450.2212411	6.13E-01	8.48E+00	2.33E-01	5.70E-01
transcript:CTRG_05461-t43_1	543	468	400	1020	919	463	52.90032614	47.70279933	48.07005345	57.92928039	60.04179405	31.59806497	-5.81E-01	5.64E+00	2.43E-01	5.81E-01
transcript:CTRG_05462-t43_1	362	431	316	1870	1755	1291	35.26688409	43.93142417	37.97534223	106.2036807	114.6608798	88.10605157	6.85E-01	6.07E+00	1.97E-01	5.31E-01
transcript:CTRG_05463-t43_1	110	123	138	722	754	447	10.71645649	12.53727418	16.58416844	41.00484357	49.26171133	30.5061232	5.65E-01	4.64E+00	3.48E-01	6.71E-01
transcript:CTRG_05464-t43_1	106	119	150	590	798	472	10.32676717	12.12955795	18.02627004	33.50811317	52.13640006	32.21228222	6.90E-01	4.62E+00	2.49E-01	5.85E-01
transcript:CTRG_05465-t43_1	0	0	0	0	0	9	0	0	0	0	0	0.614217246	NA	NA	NA	NA
transcript:CTRG_05466-t43_1	65	82	136	200	383	95	6.332451564	8.358182788	16.34381817	11.35868243	25.02285868	6.48340426	-7.84E-01	3.55E+00	3.34E-01	6.61E-01
transcript:CTRG_05467-t43_1	101	106	81	1252	1421	130	9.839655507	10.80448019	9.734185824	71.10535201	92.83937905	8.872026881	-1.69E+00	4.83E+00	2.91E-01	6.24E-01
transcript:CTRG_05468-t43_1	1412	1599	1873	3126	4977	847	137.5603324	162.9845644	225.0880253	177.5362064	325.1664951	57.80466745	-1.60E+00	7.44E+00	5.30E-03	9.97E-02
transcript:CTRG_05469-t43_1	15	17	13	19	48	48	1.461334976	1.732793993	1.562276737	1.079074831	3.136024064	3.27582531	1.09E+00	1.13E+00	9.25E-02	3.86E-01
transcript:CTRG_05470-t43_1	148	126	182	481	711	186	14.4185051	12.84306136	21.87187432	27.31763124	46.45235644	12.69382308	-6.63E-01	4.40E+00	3.12E-01	6.46E-01
transcript:CTRG_05471-t43_1	323	365	339	615	810	482	31.46741316	37.20410631	40.7393703	34.92794847	52.92040608	32.89474582	-7.00E-02	5.26E+00	9.28E-01	9.86E-01
transcript:CTRG_05472-t43_1	480	422	414	830	825	153	46.76271924	43.01406264	49.75250532	47.13853208	53.9004136	10.44169318	-2.04E+00	5.38E+00	2.16E-04	1.47E-02
transcript:CTRG_05473-t43_1	1	2	1	27	23	1	0.097422332	0.203858117	0.120175134	1.533422128	1.502678197	0.068246361	-2.84E+00	-5.36E-01	3.20E-01	6.51E-01
transcript:CTRG_05474-t43_1	306	293	298	921	817	461	29.81123352	29.86521411	35.81218982	52.30673259	53.37774292	31.46157225	-1.28E-01	5.24E+00	8.03E-01	9.36E-01
transcript:CTRG_05475-t43_1	19	29	12	84	74	60	1.851024303	2.955942693	1.442101604	4.77064662	4.834703765	4.094781638	6.15E-01	1.75E+00	3.19E-01	6.51E-01
transcript:CTRG_05476-t43_1	1	0	3	2	6	5	0.097422332	0	0.360525401	0.113586824	0.392003008	0.341231803	NA	NA	NA	NA
transcript:CTRG_05477-t43_1	12	19	15	4	6	9	1.169067981	1.936652109	1.802627004	0.227173649	0.392003008	0.614217246	-7.94E-01	2.74E-01	7.75E-01	9.23E-01
transcript:CTRG_05478-t43_1	1569	1555	1615	133	96	159	152.8556385	158.4996858	194.0828408	7.553523815	6.272048128	10.85117134	-3.30E+00	6.66E+00	2.82E-01	6.16E-01
transcript:CTRG_05479-t43_1	91129	83828	62644	349896	242011	243015	8877.99967	8544.509107	7528.251071	19871.78774	15811.50666	16584.88933	7.03E-01	1.36E+01	2.50E-01	5.85E-01
transcript:CTRG_05480-t43_1	11	5	6	23	17	112	1.071645649	0.509645292	0.721050802	1.306248479	1.110675189	7.64359239	3.20E+00	1.23E+00	8.15E-08	3.01E-05
transcript:CTRG_05481-t43_1	2	2	9	13	23	16	0.194844664	0.203858117	1.081576203	0.738314358	1.502678197	1.09194177	8.39E-01	-1.26E-01	3.47E-01	6.70E-01
transcript:CTRG_05482-t43_1	2693	2618	1722	6606	5280	1982	262.3583394	266.8502749	206.9415801	375.1772806	344.962647	135.2642868	-9.10E-01	8.03E+00	1.15E-01	4.24E-01
transcript:CTRG_05483-t43_1	2206	2232	2098	7176	7211	12165	214.9136638	227.5056583	252.1274303	407.5495256	471.1222817	830.216977	1.65E+00	8.64E+00	3.79E-04	2.01E-02
transcript:CTRG_05484-t43_1	1118	1033	1067	3371	3315	2829	108.9181669	105.2927173	128.2268676	191.4505923	216.5816619	193.0689542	6.04E-01	7.26E+00	1.28E-01	4.46E-01
transcript:CTRG_05485-t43_1	5914	5954	4760	30494	27620	27961	576.15567	606.8856137	572.0336361	1731.85831	1804.520513	1908.236489	1.16E+00	1.02E+01	7.43E-02	3.52E-01
transcript:CTRG_05486-t43_1	1014	955	735	3906	3338	2924	98.7862444	97.34225077	88.32872321	221.8350678	218.0843401	199.5523585	7.31E-01	7.21E+00	1.23E-01	4.38E-01
transcript:CTRG_05487-t43_1	370	351	247	1109	1109	885	36.04626275	35.7770995	29.68325801	62.98389407	72.45522264	60.39802915	5.99E-01	5.59E+00	1.57E-01	4.88E-01
transcript:CTRG_05488-t43_1	725	715	755	1103	1587	1402	70.63119052	72.87927675	90.73222589	62.6431336	103.6847956	95.6813976	4.32E-01	6.38E+00	3.31E-01	6.59E-01
transcript:CTRG_05489-t43_1	485	493	436	1082	1151	1183	47.2498309	50.25102579	52.39635826	61.45047194	75.1992437	80.73544462	6.96E-01	5.94E+00	6.35E-02	3.31E-01
transcript:CTRG_05490-t43_1	24	34	37	91	162	301	2.338135962	3.465587985	4.446479944	5.168200505	10.58408122	20.54215455	2.27E+00	2.98E+00	5.56E-05	5.43E-03
transcript:CTRG_05491-t43_1	127	153	146	1137	997	821	12.37263613	15.59514593	17.54556951	64.57410961	65.13783316	56.03026207	1.04E+00	5.16E+00	1.39E-01	4.62E-01
transcript:CTRG_05492-t43_1	318	336	279	1450	1343	634	30.9803015	34.24816362	33.52886228	82.35044761	87.74333995	43.26819264	-2.44E-02	5.61E+00	1.00E+00	1.00E+00
transcript:CTRG_05493-t43_1	230	276	246	534	451	384	22.4071363	28.13242012	29.56308287	30.32768209	29.46555943	26.20660248	7.93E-02	4.81E+00	8.19E-01	9.41E-01
transcript:CTRG_05494-t43_1	11	5	3	14	19	7	1.071645649	0.509645292	0.360525401	0.79510777	1.241342859	0.477724524	-5.27E-01	-1.90E-01	6.79E-01	8.73E-01
transcript:CTRG_05495-t43_1	0	0	0	0	1	1	0	0	0	0	0.065333835	0.068246361	NA	NA	NA	NA
transcript:CTRG_05496-t43_1	4	1	0	12	7	12	0.389689327	0.101929058	0	0.681520946	0.457336843	0.818956328	NA	NA	NA	NA
transcript:CTRG_05497-t43_1	0	0	0	12	1	1	0	0	0	0.681520946	0.065333835	0.068246361	NA	NA	NA	NA
transcript:CTRG_05498-t43_1	4	3	1	15	22	7	0.389689327	0.305787175	0.120175134	0.851901182	1.437344363	0.477724524	-1.12E-01	-4.79E-01	1.00E+00	1.00E+00
transcript:CTRG_05499-t43_1	2220	2124	1771	5940	5409	3524	216.2775765	216.49732	212.8301617	337.3528681	353.3907117	240.5001748	6.60E-02	8.01E+00	8.31E-01	9.46E-01
transcript:CTRG_05500-t43_1	24	12	10	312	246	227	2.338135962	1.223148701	1.201751336	17.71954459	16.07212333	15.49192386	1.44E+00	3.07E+00	1.85E-01	5.19E-01
transcript:CTRG_05501-t43_1	385	449	420	5508	5912	7714	37.50759772	45.76614722	50.47355612	312.8181141	386.2536305	526.4524259	2.10E+00	7.73E+00	2.79E-02	2.28E-01
transcript:CTRG_05502-t43_1	1964	1940	1795	3744	3646	3241	191.3374596	197.7423733	215.7143649	212.6345351	238.2071612	221.1864548	2.38E-01	7.75E+00	5.68E-01	8.10E-01
transcript:CTRG_05503-t43_1	505	485	468	909	902	408	49.19827753	49.43559332	56.24196254	51.62521164	58.93111886	27.84451514	-7.64E-01	5.62E+00	1.38E-01	4.60E-01
transcript:CTRG_05504-t43_1	114	96	99	549	482	306	11.10614582	9.785189606	11.89733823	31.17958327	31.49090831	20.88338635	4.28E-01	4.20E+00	4.31E-01	7.28E-01
transcript:CTRG_05505-t43_1	50	39	52	204	323	126	4.871116588	3.975233277	6.249106949	11.58585608	21.1028286	8.599041439	1.85E-01	3.13E+00	7.17E-01	8.98E-01
transcript:CTRG_05506-t43_1	531	509	469	5164	4622	1646	51.73125816	51.88189072	56.36213767	293.2811803	301.9729838	112.3335096	-3.62E-02	7.00E+00	9.10E-01	9.79E-01
transcript:CTRG_05507-t43_1	97	133	196	418	733	297	9.44996618	13.55656477	23.55432619	23.73964628	47.88970081	20.26916911	8.53E-02	4.43E+00	8.19E-01	9.41E-01
transcript:CTRG_05508-t43_1	87	64	77	141	162	114	8.475742862	6.523459737	9.253485289	8.007871113	10.58408122	7.780085111	4.59E-02	3.10E+00	8.75E-01	9.66E-01
transcript:CTRG_05509-t43_1	1358	1251	1214	3745	3624	979	132.2995265	127.5132521	145.8926122	212.6913285	236.7698168	66.81318705	-1.13E+00	7.21E+00	1.71E-02	1.81E-01
transcript:CTRG_05510-t43_1	23964	23706	20486	27727	20857	20996	2334.628758	2416.330258	2461.907787	1574.710939	1362.66779	1432.900588	-4.15E-01	1.10E+01	7.33E-01	9.07E-01
transcript:CTRG_05511-t43_1	39	35	32	198	205	113	3.799470938	3.567517044	3.845604276	11.2450956	13.39343611	7.711838751	4.20E-01	2.79E+00	4.89E-01	7.68E-01
transcript:CTRG_05512-t43_1	2554	2358	1828	12872	11718	10229	248.8166353	240.3487197	219.6801443	731.0448011	765.5818746	698.0920228	9.79E-01	8.84E+00	1.25E-01	4.40E-01
transcript:CTRG_05513-t43_1	2256	2355	2692	1375	1534	2047	219.7847804	240.0429325	323.5114597	78.0909417	100.2221024	139.7003002	-4.14E-01	7.63E+00	8.18E-01	9.40E-01
transcript:CTRG_05514-t43_1	77	56	146	211	207	127	7.501519545	5.70802727	17.54556951	11.98340996	13.52410377	8.6672878	-1.65E-01	3.43E+00	9.11E-01	9.79E-01
transcript:CTRG_05515-t43_1	840	1078	1274	1734	2200	1498	81.83475867	109.8795249	153.1031202	98.47977666	143.7344363	102.2330482	-1.93E-02	6.85E+00	9.67E-01	1.00E+00
transcript:CTRG_05516-t43_1	4719	4764	4599	3060	4078	1068	459.7359835	485.5900342	552.6854395	173.7878412	266.4313778	72.88711315	-2.35E+00	8.48E+00	5.32E-02	3.07E-01
